Geo Targeted Areas,Student Type,Initial Referral Source,Stealth,Month of Created Date,Created Date (group),Month of Initial Source Date,Initial Source Date (group),Primary State/Province,"Primary City, Primary County, Primary State/Province (group)",City,Purchased Lead Names,Created Date,Lead,Inquiry,Applied,Admitted,Confirmed,Enrolled,County,CountySt,CitySt,EventCity
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,", Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Coleman,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Coleman, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Hollywood,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Hollywood, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Jacksonville,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Jacksonville, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Lake Butler,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Lake Butler, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Lehigh Acres,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Lehigh Acres, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Miami,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Miami, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Miami,Not Lead Purchase,9/26/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Miami, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Myakka City,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Myakka City, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Orlando,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Orlando, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Orlando,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Orlando, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Perry,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Perry, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Pompano Beach,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Pompano Beach, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Port Saint Lucie,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Port Saint Lucie, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,Tampa,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Tampa, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Florida,Other,West Palm Beach,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"West Palm Beach, Florida",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Atlanta,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Atlanta, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Atlanta,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Atlanta, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Canton,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Canton, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Douglas,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Douglas, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Elberton,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Elberton, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Fayetteville,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Fayetteville, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Peachtree Corners,Not Lead Purchase,9/19/2017,4,4,4,4,0,0,#VALUE!,#VALUE!,"Peachtree Corners, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Portal,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Portal, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Georgia,Other,Snellville,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Snellville, Georgia",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Idaho,Other,Garden City,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Garden City, Idaho",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Idaho,Other,Nampa,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Nampa, Idaho",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Idaho,Other,Orofino,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Orofino, Idaho",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Idaho,Other,Twin Falls,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Twin Falls, Idaho",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Addison,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Addison, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Cary,Not Lead Purchase,9/26/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Cary, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Chicago,Not Lead Purchase,9/26/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Chicago, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Collinsville,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Collinsville, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,El Paso,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"El Paso, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,El Paso,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"El Paso, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Harvey,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Harvey, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Lincolnshire,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Lincolnshire, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Mascoutah,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Mascoutah, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Melrose Park,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Melrose Park, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,River Grove,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"River Grove, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Illinois,Other,Schiller Park,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Schiller Park, Illinois",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Indiana,Other,Cloverdale,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Cloverdale, Indiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Indiana,Other,Indianapolis,Not Lead Purchase,9/19/2017,3,3,0,0,0,0,#VALUE!,#VALUE!,"Indianapolis, Indiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Indiana,Other,Ligonier,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Ligonier, Indiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Indiana,Other,Scottsburg,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Scottsburg, Indiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Indiana,Other,Wheatfield,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Wheatfield, Indiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Iowa,Other,Solon,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Solon, Iowa",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Kansas,Other,Arkansas City,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Arkansas City, Kansas",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Kansas,Other,Formoso,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Formoso, Kansas",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Kansas,Other,Spring Hill,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Spring Hill, Kansas",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Kentucky,Other,Greenville,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Greenville, Kentucky",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Kentucky,Other,Lexington,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Lexington, Kentucky",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Kentucky,Other,Louisville,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Louisville, Kentucky",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Kentucky,Other,Mc Dowell,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Mc Dowell, Kentucky",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Louisiana,Other,Benton,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Benton, Louisiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Louisiana,Other,Lafayette,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Lafayette, Louisiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Louisiana,Other,New Orleans,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"New Orleans, Louisiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Louisiana,Other,New Orleans,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"New Orleans, Louisiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Louisiana,Other,West Monroe,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"West Monroe, Louisiana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maine,Other,Auburn,Not Lead Purchase,9/26/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Auburn, Maine",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maine,Other,Cambridge,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Cambridge, Maine",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maine,Other,Falmouth,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Falmouth, Maine",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maine,Other,Poland,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Poland, Maine",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maine,Other,Westbrook,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Westbrook, Maine",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maryland,Other,Berlin,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Berlin, Maryland",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maryland,Other,Clinton,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Clinton, Maryland",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maryland,Other,Finksburg,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Finksburg, Maryland",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maryland,Other,Hyattsville,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Hyattsville, Maryland",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Maryland,Other,Upper Marlboro,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Upper Marlboro, Maryland",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Bellevue,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Bellevue, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Breckenridge,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Breckenridge, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Dearborn,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Dearborn, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Detroit,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Detroit, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Fruitport,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Fruitport, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Grandville,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Grandville, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Iron Mountain,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Iron Mountain, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Iron Mountain,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Iron Mountain, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Marion,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Marion, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Portage,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Portage, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,Westland,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Westland, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Michigan,Other,White Lake,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"White Lake, Michigan",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Mississippi,Other,Corinth,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Corinth, Mississippi",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Mississippi,Other,Hattiesburg,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Hattiesburg, Mississippi",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Mississippi,Other,Jackson,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Jackson, Mississippi",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Mississippi,Other,Lucedale,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Lucedale, Mississippi",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Mississippi,Other,Ridgeland,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Ridgeland, Mississippi",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Missouri,Other,Cape Girardeau,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Cape Girardeau, Missouri",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Missouri,Other,Florissant,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Florissant, Missouri",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Missouri,Other,Independence,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Independence, Missouri",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Missouri,Other,Kansas City,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Kansas City, Missouri",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Missouri,Other,Kirksville,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Kirksville, Missouri",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Missouri,Other,Lees Summit,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Lees Summit, Missouri",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Missouri,Other,Saint Louis,Not Lead Purchase,9/26/2017,2,2,0,0,0,0,#VALUE!,#VALUE!,"Saint Louis, Missouri",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Montana,Other,Billings,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Billings, Montana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Montana,Other,Deer Lodge,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Deer Lodge, Montana",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Nebraska,Other,Ainsworth,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Ainsworth, Nebraska",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Nebraska,Other,Imperial,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Imperial, Nebraska",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Nebraska,Other,Omaha,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Omaha, Nebraska",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Nevada,Other,Henderson,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Henderson, Nevada",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Nevada,Other,Las Vegas,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"Las Vegas, Nevada",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,Nevada,Other,North Las Vegas,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,#VALUE!,#VALUE!,"North Las Vegas, Nevada",NoEvent
Other,First-Year Student,CARN,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,NH,"Grafton County, NH",Lebanon,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,Grafton ,"Grafton , NH","Lebanon, NH",NoEvent
